round,lr,test_accuracy,test_f1,test_image_accuracy,test_image_f1,test_image_precision,test_image_recall,test_loss,test_precision,test_recall,train_accuracy,train_f1,train_image_accuracy,train_image_f1,train_image_precision,train_image_recall,train_loss,train_precision,train_recall,val_accuracy,val_f1,val_image_accuracy,val_image_f1,val_image_precision,val_image_recall,val_loss,val_precision,val_recall
43,6.217006730771666e-05,0.5780906148867313,0.5473077999033364,0.6213592233009708,0.5755894590846048,0.6165372168284788,0.6190938511326861,1.2919396440160813,0.5877626803759158,0.5693387270765912,0.9856336996336997,0.9851943364801105,0.9978021978021978,0.9973417886461365,0.9983516483516484,0.9967032967032967,0.16960921988637165,0.9860044553763341,0.9849167480667482,0.5671522181522182,0.5217014481926266,0.6256654456654456,0.5740910518053375,0.6178021978021977,0.5945787545787545,2.1648445949373762,0.5479779180540508,0.5452344322344322
44,6.0637930069226945e-05,0.5832362459546925,0.5536346513217564,0.6310679611650486,0.5913176144244106,0.6416181229773462,0.6155339805825243,1.259330858494883,0.5919410265233521,0.5687713052858684,0.9913186813186815,0.9910393268242783,1.0,1.0,1.0,1.0,0.16714586104556317,0.9907634281191956,0.9913669219669218,0.5580674806674806,0.5160349578633978,0.5926739926739926,0.5474118262689691,0.585054945054945,0.5804395604395604,2.1161673172709636,0.5374715918611913,0.5435130647130647
45,5.909558479451305e-05,0.5776051779935275,0.5477827188088357,0.6116504854368932,0.5652981969486824,0.6053721682847896,0.5951456310679611,1.272886152654132,0.5835660515866878,0.5622049622437971,0.9890256410256408,0.9888506859065216,1.0,1.0,1.0,1.0,0.16266650431067367,0.9891367945013797,0.9886749731749731,0.5497607651607651,0.5122025029356474,0.5946520146520146,0.562915750915751,0.6253113553113553,0.5736996336996336,2.215918026500927,0.5442708998285629,0.5305247863247863
46,5.754458449452761e-05,0.5738834951456311,0.54737695878027,0.6213592233009708,0.573712436430883,0.5908090614886731,0.616504854368932,1.328864966936539,0.5898371499466938,0.5690819848975189,0.9905054945054944,0.9901290822713099,1.0,1.0,1.0,1.0,0.15459004197947415,0.9898126763026441,0.9905226739926739,0.5397542531542532,0.5028065161193529,0.5753357753357753,0.5229890109890108,0.5578021978021978,0.5597802197802197,2.128697642092381,0.5220457729458653,0.5268493284493285
47,5.598649089510005e-05,0.5934951456310679,0.5623697012712331,0.6407766990291263,0.5873046694405917,0.6111974110032362,0.6223300970873787,1.2225674551962853,0.6005100235863505,0.5789870550161812,0.9915384615384615,0.991304977463351,1.0,1.0,1.0,1.0,0.16312020087798873,0.9910255249574778,0.9916533181633181,0.5588480260480261,0.5081530431255495,0.5845421245421245,0.5167828362114077,0.5463003663003663,0.5599999999999999,2.2471835084210894,0.5275350367913882,0.5389125763125764
48,5.4422872864411035e-05,0.583042071197411,0.5535582314916753,0.6407766990291263,0.5957558945908461,0.6429126213592233,0.6252427184466018,1.283335106388651,0.5974138148688365,0.5708619201725997,0.9923589743589741,0.9921544499333601,1.0,1.0,1.0,1.0,0.15954301390292003,0.9922966116581456,0.9920634883634883,0.5483452991452992,0.5065157807248669,0.6036141636141636,0.5386101517530089,0.578095238095238,0.5736996336996336,2.1984031215238287,0.5242408630904913,0.5282971916971917
49,5.285530483327525e-05,0.5801941747572815,0.5525492995276202,0.6699029126213593,0.6326490984743411,0.6642718446601941,0.6650485436893204,1.3204380271490963,0.5918704774723411,0.5713106796116505,0.9915164835164836,0.9912851697065406,1.0,1.0,1.0,1.0,0.15171228870549336,0.991095834569793,0.9915337273837275,0.5394669922669924,0.496313737760741,0.5726495726495726,0.513193092621664,0.5518315018315019,0.5637362637362637,2.408066130571185,0.5157994017441901,0.5224058608058608
50,5.1285365209823e-05,0.5852750809061489,0.5571677084259058,0.6504854368932039,0.613416551086454,0.6590938511326861,0.6466019417475728,1.2967311674433468,0.5945983157294626,0.5755620280474649,0.9902344322344324,0.989988274181748,0.9978021978021978,0.9979729543639319,0.9979780219780221,0.9981618381618381,0.1511714688382852,0.9901245723483915,0.9900065675065675,0.5662347578347579,0.518579862958556,0.6375091575091575,0.571091575091575,0.6197802197802198,0.6098901098901099,2.20723466368752,0.5493094970257487,0.5469101343101342
51,4.971463479017701e-05,0.5818122977346278,0.5487352882068526,0.6601941747572816,0.6191493296347665,0.6480906148867313,0.6553398058252428,1.333068510205711,0.5868977341706152,0.5719212513484357,0.9909157509157509,0.9906699679722973,1.0,1.0,1.0,1.0,0.1451831715383882,0.9906230233337325,0.9908190513190512,0.5629056573056573,0.5212502629344296,0.6256410256410255,0.5765756148613291,0.6396336996336995,0.6033699633699633,2.1537096272994614,0.5470632864391306,0.5449003663003663
52,4.814469516672476e-05,0.5843689320388349,0.5558042578152781,0.6310679611650486,0.5893758668515948,0.6264724919093851,0.6174757281553398,1.3039312065731317,0.5929608027272737,0.5709395900755124,0.9927912087912087,0.9925727778192851,1.0,1.0,1.0,1.0,0.1465204548582853,0.9923200513412471,0.9928750623450624,0.5534353276353277,0.5174783810393643,0.5946520146520146,0.5414798534798534,0.5832234432234432,0.5736996336996336,2.299393338107588,0.5532547451468813,0.540094017094017
