round,lr,swa_test_accuracy,swa_test_f1,swa_test_image_accuracy,swa_test_image_f1,swa_test_image_precision,swa_test_image_recall,swa_test_loss,swa_test_precision,swa_test_recall,swa_val_accuracy,swa_val_f1,swa_val_image_accuracy,swa_val_image_f1,swa_val_image_precision,swa_val_image_recall,swa_val_loss,swa_val_precision,swa_val_recall,test_accuracy,test_f1,test_image_accuracy,test_image_f1,test_image_precision,test_image_recall,test_loss,test_precision,test_recall,train_accuracy,train_f1,train_image_accuracy,train_image_f1,train_image_precision,train_image_recall,train_loss,train_precision,train_recall,val_accuracy,val_f1,val_image_accuracy,val_image_f1,val_image_precision,val_image_recall,val_loss,val_precision,val_recall
15,9.563169422289797e-05,0.32427184466019415,0.27595676742707065,0.32038834951456313,0.2658637873754153,0.3213852813852814,0.3046819122906079,1.4887841760919318,0.36179650053122814,0.3132709705753184,0.40069444444444446,0.3362311680138704,0.3958333333333333,0.3208342732536281,0.5265314401622718,0.3646388699020279,1.4401528437932332,0.4179556911866789,0.37257689678742306,0.37540453074433655,0.3372177687179473,0.36893203883495146,0.3240215004920888,0.3827450980392157,0.35778844344061733,1.3971218991819707,0.39212321598681665,0.36504448208796036,0.498021978021978,0.4838321721908169,0.5230769230769231,0.5116734045008727,0.5557645374109688,0.5212411009979012,1.4662209597262708,0.5242488179308809,0.4934759904751149,0.43125,0.37717919743083567,0.4583333333333333,0.39081458224315374,0.44483159117305454,0.4253816359079517,1.3738770494666779,0.4197199849788536,0.4023953823953824
16,9.499759518947156e-05,0.32815533980582523,0.2874920768870862,0.33980582524271846,0.2858636788048553,0.3330646365129123,0.3221061547148504,1.4689490027412242,0.36835432194902407,0.32002923646401904,0.39375,0.33674062941757343,0.3958333333333333,0.3456683688231072,0.5144108707312711,0.3669400774663933,1.411820806397332,0.3963560612806864,0.3695389990126833,0.3320388349514563,0.30122819071142415,0.34951456310679613,0.3213438773140266,0.5433749257278668,0.3500291737248259,1.4317232482255857,0.4242120478328616,0.33526576322228496,0.4671062271062271,0.4548304230638721,0.48131868131868133,0.4644096626337034,0.5468351884989642,0.49707854169565663,1.4618875890424399,0.5280816821776533,0.4830505055627462,0.38055555555555554,0.34980977270686064,0.3645833333333333,0.327859319982583,0.4118469765528589,0.3479722032353611,1.3759446979847971,0.41525247457801584,0.36863294600136703
17,9.432322196814033e-05,0.3352750809061489,0.2960641533662286,0.36893203883495146,0.32900125005388164,0.45026205450733753,0.36183041596085075,1.4549572400676394,0.3757143650422658,0.3296625258799172,0.4041666666666667,0.3504659892934816,0.3854166666666667,0.3322929380993897,0.5216323417238748,0.35684666210981997,1.3914651486608718,0.41970492540467114,0.3803508771929825,0.35080906148867314,0.31035214502235925,0.3592233009708738,0.32019479853092553,0.4373426298303899,0.3594824016563147,1.4140220245882917,0.4746416382400529,0.3550972457494197,0.5106227106227106,0.4967161844453928,0.5318681318681319,0.5126007984109958,0.5902021662547978,0.5407690060022858,1.4385345460207033,0.5573741720419522,0.522996397679288,0.38819444444444445,0.3490977579580589,0.3958333333333333,0.35205350205350205,0.4604575163398693,0.3771132376395534,1.3737082979220128,0.4078723898064721,0.3783883952305005
18,9.360925359557397e-05,0.3320388349514563,0.2931540036137223,0.36893203883495146,0.3333824733824734,0.4533433886375063,0.367420478072652,1.4456236622480128,0.3707662340446797,0.32816657255787696,0.40208333333333335,0.3496361430914466,0.3854166666666667,0.3322929380993897,0.5216323417238748,0.35684666210981997,1.3773273335562812,0.4108063723068952,0.379115212273107,0.3546925566343042,0.3284262115007575,0.3592233009708738,0.325777188532064,0.44179292929292924,0.35872482589873894,1.4055464369193635,0.4124218730310073,0.3594918125352908,0.4867399267399267,0.4818552290436343,0.4967032967032967,0.4908688810546691,0.522982350902345,0.511284923966206,1.434961537284292,0.5160976400285352,0.500710900912403,0.3902777777777778,0.3666203283807695,0.4166666666666667,0.39333333333333337,0.41224015922158336,0.4214627477785372,1.3789875989334828,0.3956933281576602,0.38359459254196093
19,9.285640897740315e-05,0.33980582524271846,0.302126851153668,0.36893203883495146,0.33172226955932793,0.4462649572649573,0.367420478072652,1.4313470281057759,0.3849057082161145,0.33650498776585736,0.41180555555555554,0.35747383567247415,0.4166666666666667,0.35804487179487177,0.5312791783380019,0.38498519024834815,1.358422142929501,0.4054309405117141,0.3903379661274398,0.4006472491909385,0.3747613572122009,0.42718446601941745,0.3960139593140555,0.5102564102564102,0.427707509881423,1.3603557753331452,0.4544132035225875,0.40347242612460005,0.5520879120879121,0.543072237441878,0.5912087912087912,0.5805601432906,0.6334403486311897,0.6093579555980319,1.4214204303510896,0.5831601153392847,0.5666982291935954,0.4111111111111111,0.37786888426221743,0.4166666666666667,0.37113317572892035,0.3900412087912088,0.3961608566871725,1.3297760114285535,0.4072759189402224,0.3991304017619807
20,9.20654461643425e-05,0.34627831715210355,0.3099519344830546,0.3592233009708738,0.3257009360789939,0.44146825396825395,0.35872482589873894,1.4183967214572006,0.3984155992722487,0.3437543133195307,0.41597222222222224,0.362661123280349,0.4375,0.37616928500112073,0.5476490514905149,0.4040328092959672,1.3407479127248128,0.4227479851062694,0.395282144755829,0.4122977346278317,0.3870652292574057,0.4368932038834951,0.4135261898599792,0.4740322173408069,0.43302653867871255,1.3318920911322905,0.4304844797894236,0.40570838823012734,0.570989010989011,0.5645159558932559,0.6065934065934065,0.5972019084377249,0.6138189721065481,0.6074818261257386,1.420233108220083,0.5831943625805369,0.5745833638456611,0.4548611111111111,0.4061213116995126,0.4479166666666667,0.389086154322858,0.393963963963964,0.4164274322169058,1.2828287086347085,0.4178464815003631,0.42444368497000073
21,9.123716158889765e-05,0.3637540453074434,0.3297279299875926,0.36893203883495146,0.33437886683589413,0.4471195774661688,0.3678157349896481,1.4050809457464126,0.42994977918806976,0.362908024342807,0.42430555555555555,0.370625151314569,0.46875,0.40851029355699586,0.5821145521145521,0.43974709501025294,1.3224963982899984,0.43204383545639435,0.4033287764866712,0.3935275080906149,0.35498571509574245,0.3883495145631068,0.34906046793318884,0.457066835603421,0.39361660079051386,1.364488656659728,0.4863096532019869,0.39673003325177236,0.52996336996337,0.5196920495132559,0.5494505494505495,0.5378004298306598,0.5996259959423758,0.5695282546874227,1.4150231911935212,0.5734654749497179,0.5475467421421699,0.4375,0.41312234328225517,0.4479166666666667,0.41799670917317977,0.4639175650270103,0.44816586921850077,1.315923729110356,0.45546876534027786,0.4379076479076479
22,9.037238926342547e-05,0.37346278317152104,0.3399033175676661,0.3786407766990291,0.34288725766986633,0.4525189786059351,0.3769066440805572,1.3907298375101922,0.43179192742109895,0.3736923269966748,0.4354166666666667,0.3824056872647975,0.4583333333333333,0.40167039365305035,0.5714215514215514,0.43065618591934385,1.3033289459016588,0.43734075065000144,0.41493430546062127,0.4006472491909385,0.38558428459314303,0.4368932038834951,0.42004776832363044,0.48330330330330334,0.4402832674571805,1.3599991050352944,0.4470619629846132,0.40560047681786815,0.547985347985348,0.5442560260968763,0.5758241758241758,0.5701665750733615,0.6056346661446447,0.593928275430056,1.3949125895133385,0.5735478789962999,0.5657138408633995,0.4326388888888889,0.40068383920953454,0.4583333333333333,0.4188412563667233,0.4538095238095238,0.43309409888357253,1.2990233756371228,0.42795361348167604,0.41577276524644946
23,8.947199994035403e-05,0.37928802588996763,0.34642675317734273,0.3883495145631068,0.3592337195169208,0.4818713450292398,0.38690664408055714,1.3832873543489326,0.43892460339197414,0.381007591442374,0.4465277777777778,0.39542272244223964,0.4583333333333333,0.4078096246272501,0.5768605307735741,0.43823194349510136,1.292451674408383,0.45990462419897904,0.42616845143160936,0.3650485436893204,0.3328485131616708,0.3592233009708738,0.3245517368810052,0.4595543345543346,0.3583295689817429,1.3887019991874694,0.4417020991086349,0.36767118388857517,0.5142857142857142,0.5053664691587094,0.5428571428571428,0.5315778547048782,0.6262264474459596,0.5614296833355082,1.3937829166279607,0.5853420593251325,0.5320855126191827,0.3993055555555556,0.3699454764673355,0.4375,0.40517251746328187,0.5050046685340803,0.42819548872180446,1.3556420595264553,0.43508103937218634,0.3963970532391585
24,8.8536900235409e-05,0.3825242718446602,0.35073585506948013,0.3883495145631068,0.3592337195169208,0.4818713450292398,0.38690664408055714,1.377559220829442,0.4499176081730443,0.383981240981241,0.45208333333333334,0.40397515032739484,0.46875,0.41765518447280997,0.5843815391769356,0.44732285258601046,1.282577066289054,0.4807989395993686,0.43158198526619584,0.42006472491909386,0.39620217697286314,0.4563106796116505,0.42872064735881227,0.5034077079107505,0.4660841332580462,1.3383228721742104,0.4575361621561912,0.42608607817303473,0.5425641025641026,0.5327716502049251,0.5560439560439561,0.5427197418492185,0.5873634562807379,0.5731491676649882,1.3861458387305012,0.5743744038280967,0.5585213462468718,0.4965277777777778,0.46469417713063493,0.5208333333333334,0.4900639428185067,0.5364779983745501,0.5239804055593529,1.2696643957082554,0.5138573612881914,0.49466545150755675
25,8.756803171472816e-05,0.3838187702265372,0.3551133063037436,0.3883495145631068,0.3591569359822474,0.4817991949570898,0.38690664408055714,1.3705901115071812,0.4525760628005366,0.3858791643139469,0.4597222222222222,0.41474496967551877,0.5,0.4452421589018897,0.6048230201171377,0.4821713374344953,1.2707071251339384,0.5042865795077571,0.4403379661274399,0.4174757281553398,0.39481434414180305,0.42718446601941745,0.4122792022792023,0.49112814556717,0.42484472049689437,1.3304652754542896,0.4575476308006884,0.414443189660581,0.5714285714285714,0.5660962769584745,0.6065934065934065,0.6006193763466773,0.6241808133955566,0.6111498616368509,1.3774482676223083,0.5896578016897644,0.5797944471107124,0.43472222222222223,0.3967821196163833,0.40625,0.3654082747853239,0.4114468864468865,0.3796308954203691,1.2724932320483775,0.42787900434716575,0.41031973874079136
26,8.656636994678445e-05,0.39741100323624595,0.3700664894498519,0.4174757281553398,0.39925986208913045,0.516984126984127,0.4159975531714662,1.3563816473322008,0.45108327577108537,0.3988080180688876,0.46805555555555556,0.4225931810074271,0.5208333333333334,0.470520311606899,0.6138407399573103,0.494645705172021,1.251857132381863,0.4967288726870945,0.44407761828814457,0.4336569579288026,0.413113495278835,0.4854368932038835,0.47093474905393984,0.5228809837505489,0.4804507811029549,1.296938155152651,0.44148306537138965,0.428139218269653,0.6071794871794872,0.6036013472604078,0.6417582417582418,0.6413787237687828,0.6449903699673315,0.6539413818012214,1.3633534450845404,0.6087343232209903,0.6163714110354552,0.42569444444444443,0.39468289743347584,0.4583333333333333,0.4123688814807552,0.4232371794871795,0.429254955570745,1.2824228610623691,0.40243293434706207,0.402490316700843
27,8.553292352007097e-05,0.4071197411003236,0.3817219582174216,0.4368932038834951,0.4173826173826174,0.49215989159891593,0.43469320534537925,1.3447035010964354,0.45335094620462746,0.40733076102641325,0.47847222222222224,0.43530526623036303,0.5208333333333334,0.4694484010613042,0.6086866783326602,0.494645705172021,1.2351059330834282,0.49189485829294455,0.4532216905901116,0.42006472491909386,0.39395999115451286,0.47572815533980584,0.4417454048550156,0.5038383838383839,0.48387069452286846,1.3101677966735124,0.43506887557162993,0.4223964489616664,0.592967032967033,0.5867203332754721,0.6263736263736264,0.618790673290459,0.6440810107922955,0.6337715849695755,1.3601016337880285,0.6126191682664842,0.6020572025626655,0.44930555555555557,0.40557201898756323,0.4583333333333333,0.39703163095952465,0.4103318903318904,0.4333902939166097,1.2385100738271544,0.4211314669987085,0.42988759778233454
28,8.446873302753786e-05,0.4122977346278317,0.38768193947251645,0.42718446601941745,0.4038972655251725,0.4748583042973287,0.42635987201204584,1.3354990510107243,0.4562866970871438,0.41271748541313763,0.4875,0.4440562090001305,0.5208333333333334,0.4694484010613042,0.6086866783326602,0.494645705172021,1.2204801155461205,0.5004882801587474,0.4618455228981544,0.4323624595469256,0.40841211821663326,0.4563106796116505,0.4236680820894959,0.5112483912483913,0.4631131187652926,1.3138849581329568,0.4704254961034232,0.4358035008469791,0.580952380952381,0.5762733183459892,0.6175824175824176,0.6133139738679041,0.636140989729225,0.6282416691779554,1.3471754255574266,0.59879549040469,0.5933629430712772,0.4673611111111111,0.43192126888080695,0.5,0.4542423166653399,0.4869189633895516,0.4797676008202324,1.233631058932612,0.46087432936202477,0.44795397584871266
29,8.337487001880352e-05,0.4129449838187702,0.3907226533282521,0.4563106796116505,0.4388183483779441,0.5225641025641026,0.45731225296442685,1.3299685642557237,0.4516923390628958,0.4140541439237092,0.4951388888888889,0.45505847512453623,0.5208333333333334,0.4694484010613042,0.6086866783326602,0.494645705172021,1.2098939531379276,0.5109649601145156,0.46975393028024615,0.4297734627831715,0.4156651761061851,0.47572815533980584,0.4636309726782345,0.5110660173160173,0.48123564840956146,1.3020011713975455,0.4587064382866776,0.4340088462262376,0.6150915750915751,0.6129741167073117,0.6395604395604395,0.6386127059480227,0.6536033790444385,0.6551482853660722,1.3474247818901426,0.6300612239440381,0.6296466370313166,0.45208333333333334,0.42108661771663725,0.4583333333333333,0.4167499883628915,0.43223940914158304,0.42781954887218043,1.2422924204179315,0.4357916020183934,0.4285737069947596
30,8.2252435921195e-05,0.4155339805825243,0.39303044633558326,0.4563106796116505,0.4357190957190957,0.5157794157794158,0.4632646339168078,1.3280909880079497,0.4560430015826446,0.4190883995231821,0.49930555555555556,0.4623436592575231,0.53125,0.48797653958944276,0.6115387282435337,0.5051720209614946,1.2025223712126414,0.514886998828999,0.4768610921242501,0.4355987055016181,0.4167948380971301,0.46601941747572817,0.4382972582972583,0.5267731596360627,0.47350837568228876,1.3114941409297747,0.48362156609569934,0.44706932680845723,0.5806593406593407,0.5750317190617515,0.5956043956043956,0.5885682972606235,0.6403857842202301,0.6153841978517293,1.3401197191035792,0.6166012675150125,0.6002932763938535,0.4409722222222222,0.4305512719356342,0.4479166666666667,0.4276989575387745,0.4580586080586081,0.4467304625199362,1.2383694546382795,0.45338025719710445,0.44135642135642134
31,8.110256093070391e-05,0.41877022653721685,0.3984987939102659,0.4563106796116505,0.4357190957190957,0.5157794157794158,0.4632646339168078,1.321139505457338,0.4568707833012754,0.42251308112177677,0.5097222222222222,0.4776863040508883,0.5416666666666666,0.5051511845901748,0.6145690312738367,0.5156983367509683,1.1908900515900718,0.5277623107341161,0.4880815675552518,0.4394822006472492,0.42019382530605653,0.46601941747572817,0.44235595689702567,0.4969466073414906,0.47275079992471286,1.2925046570092729,0.46750292228140894,0.4456600790513834,0.6101098901098901,0.6045743877992249,0.6637362637362637,0.655924056134315,0.6819454935685554,0.6801227294947042,1.330193590279464,0.6290816789693169,0.6271377808248813,0.4375,0.41388971669011293,0.4375,0.40988982259570494,0.4403381642512077,0.42392344497607654,1.235938557635685,0.436605909619718,0.42593301435406705
32,7.992640287397496e-05,0.42200647249190937,0.40248894378760747,0.46601941747572817,0.44378963158624174,0.5217391304347826,0.472355543007717,1.3204548993156953,0.4600763343079106,0.4269730221469352,0.5138888888888888,0.4830913708673713,0.5416666666666666,0.5051511845901748,0.6145690312738367,0.5156983367509683,1.1848112175861993,0.5358111133892265,0.49260575681628316,0.4110032362459547,0.3916296573133181,0.4174757281553398,0.40392731451554986,0.475341043130417,0.42729625447016756,1.3563118550962614,0.45712230598416415,0.4237018006148441,0.5726007326007326,0.5698573665460943,0.6131868131868132,0.6093031138428164,0.6471882884468697,0.6338092558685361,1.3284528706274625,0.6109948949189083,0.5948802972236829,0.44027777777777777,0.42047680512324037,0.46875,0.4445132478398198,0.46086124401913864,0.4654818865345181,1.2665394081352297,0.4439992206345112,0.43888661046555777
