round,test_accuracy,test_f1,test_image_accuracy,test_image_f1,test_image_precision,test_image_recall,test_loss,test_precision,test_recall,train_accuracy,train_f1,train_image_accuracy,train_image_f1,train_image_precision,train_image_recall,train_loss,train_precision,train_recall,val_accuracy,val_f1,val_image_accuracy,val_image_f1,val_image_precision,val_image_recall,val_loss,val_precision,val_recall
32,0.663074433656958,0.6364133923142167,0.6893203883495146,0.6537771613499768,0.7044336569579288,0.6737864077669902,1.2590042580410223,0.6689312558792527,0.6493160733549083,0.9833626373626374,0.9834811236852415,0.9912087912087912,0.9918303918303919,0.9937785291631447,0.9926473526473526,0.020769570703626863,0.9858643542067479,0.9851722544122543,0.5662626780626782,0.5154622064333476,0.6249572649572648,0.5312653061224489,0.5278388278388279,0.5894505494505494,3.0951723694111246,0.546709462434429,0.5428766788766788
33,0.6643042071197411,0.6403548530132669,0.6893203883495146,0.6561165048543689,0.6964401294498382,0.6809061488673139,1.2362810968415063,0.6710152485312237,0.6541704422869471,0.9894358974358975,0.9900642928463341,0.9978021978021978,0.9980743066457353,0.9981618381618382,0.9981618381618382,0.020860770443146076,0.9902385883056175,0.9902768316868317,0.5735905575905575,0.5217691408852884,0.6053968253968255,0.5132014652014651,0.4998534798534799,0.5863736263736264,3.4234067756442537,0.5469990780534528,0.5561372405372406
34,0.6541423948220064,0.6271630306060701,0.6796116504854369,0.6453906611188165,0.6892556634304207,0.6669902912621359,1.290442681996108,0.6590253063349227,0.6412351672060409,0.9908864468864468,0.9908268915499587,1.0,1.0,1.0,1.0,0.016334561084190534,0.991113055126978,0.9907108591408591,0.5479447293447294,0.4955704274160375,0.5651526251526252,0.4924249084249084,0.4984615384615385,0.5384615384615384,3.431078912967785,0.5249687955392474,0.522094017094017
35,0.6542394822006473,0.6305108501814207,0.6601941747572816,0.633009708737864,0.688673139158576,0.6478964401294498,1.299664717118086,0.6620871897675649,0.6453193096008629,0.9847619047619047,0.985580323589065,0.989010989010989,0.989851908374686,0.9906493506493507,0.9898901098901098,0.01694040726371546,0.9863935952587687,0.985613815813816,0.5849483109483109,0.5451339145059308,0.6047130647130647,0.5538754578754579,0.5756043956043956,0.5926007326007325,3.23910667345422,0.5875100838043983,0.5742835164835164
36,0.6663754045307444,0.6404493362994361,0.6990291262135923,0.6698381877022653,0.709546925566343,0.6841423948220064,1.293419395442071,0.672252589054335,0.6541316073354908,0.9968717948717947,0.9969917623476667,1.0,1.0,1.0,1.0,0.017274737196442697,0.9969650575314877,0.9970576249676251,0.5797244607244607,0.5271856831169566,0.6276190476190476,0.5519560439560439,0.5586813186813187,0.6186813186813187,3.5323171129163065,0.5700553115735676,0.5631555555555556
37,0.6495469255663431,0.6226629768464329,0.6990291262135923,0.6682108183079056,0.7178317152103558,0.6828478964401294,1.3285166921743163,0.6523479874103536,0.6363128371089537,0.9861831501831503,0.9867904274327267,0.9934065934065934,0.9940853966417876,0.9950910627833706,0.993978021978022,0.017095572019267945,0.9876055599331061,0.9866650061050061,0.5864691900691901,0.5430126247043014,0.6373137973137972,0.5708236525379382,0.5825567765567765,0.6263003663003662,3.5106872905353868,0.5616714038054729,0.5755133089133089
38,0.646925566343042,0.624670130116984,0.6601941747572816,0.6284327323162274,0.6832038834951457,0.6472491909385112,1.3925199804920685,0.6533354147000926,0.63861380798274,0.9687326007326008,0.9708082448530555,0.9868131868131869,0.9877654626075678,0.9894705294705296,0.988014208014208,0.018730482056108815,0.9726695097717724,0.972066076886077,0.5666604802604802,0.5284826569688883,0.5941880341880342,0.5401925693354266,0.5491941391941392,0.5997802197802198,3.5566651496438393,0.5629483534061429,0.5637267399267399
39,0.655663430420712,0.6297988788011589,0.6796116504854369,0.6526583448913545,0.713915857605178,0.6669902912621359,1.3382036236674515,0.660715328347972,0.6417583603020496,0.9892600732600733,0.9890105894048364,0.9934065934065934,0.9933075620780857,0.9934351362922792,0.9940770340770342,0.016830390839101796,0.9891762301465256,0.989820337810338,0.5550695970695971,0.5067789132655045,0.6063003663003663,0.5561590790162219,0.578021978021978,0.592967032967033,3.5294830116705085,0.533950091570461,0.5351516483516483
40,0.6668284789644013,0.6397215530289562,0.7184466019417476,0.68542764678687,0.7181553398058252,0.7058252427184465,1.3509788377456438,0.6688738199781152,0.6543495145631067,0.9726153846153848,0.9736121945429072,0.9846153846153847,0.9852011058379921,0.9867455621301776,0.985947385947386,0.016956304637426103,0.9762767155346452,0.974178564028564,0.5697113553113553,0.5228936244314567,0.5966056166056165,0.535956043956044,0.544981684981685,0.5887179487179487,3.5165621652748804,0.5427876660701935,0.5574529914529914
41,0.678252427184466,0.6486445343615741,0.7184466019417476,0.6834026814609337,0.7199029126213592,0.7012944983818771,1.245262001363079,0.6791604691138884,0.6610960086299893,0.985003663003663,0.9851295089415891,0.9912087912087912,0.991259667650645,0.9931801531801533,0.9906520146520146,0.01608431963047231,0.9863397024338939,0.9844772938172937,0.5773845339845339,0.5212436894553171,0.5977289377289378,0.5206300366300366,0.5184615384615385,0.5786080586080585,3.6541023096271052,0.5489830813031494,0.5584273504273505
